tgl,Belawan,Tanjung Priok,Tanjung Perak,Makassar
06/01/2012,0.339000094044114,0.80350752730377,-0.184790340706492,0.737010242689479
07/01/2012,0.332974036590395,0.952516895852151,-0.0161788623455493,1.49393114499884
08/01/2012,-0.358491339501663,0.153468337622054,-0.109193800590492,0.833350807907828
09/01/2012,0.0236725914458439,0.631848188640315,-0.29802435013605,1.03375181703214
10/01/2012,0.277958229945093,0.994194076080398,-0.0545273161165971,0.54696453696908
11/01/2012,0.376808239228935,0.550566066408328,-0.221141404064509,0.933548723644135
12/01/2012,-0.0987656107200644,0.560590823560292,-0.0639518261159878,0.968958683633831
01/01/2013,0.0184591715919257,0.209191229800248,-0.267104458110505,-0.110208905302045
02/01/2013,-0.113340036990685,0.691852081197607,-0.384360649389841,0.524203580087269
03/01/2013,0.0649820713336661,0.442169316490506,-0.538055875734915,0.658247804999282
04/01/2013,0.278674412043434,0.334162634944356,-0.195250320970544,1.06733924362275
05/01/2013,-0.15983882285706,0.170670352812779,-0.285760228784126,0.426081902683447
06/01/2013,0.434712888142966,1.35610276188723,-0.387634350644411,0.463195310083088
07/01/2013,0.0035447396786585,0.874199293244869,-0.000427600185894314,0.879794343674398
08/01/2013,-0.373834998396427,-0.35039598034543,-0.675773420934887,-0.428189206926145
09/01/2013,-0.335250386424853,0.861552951578294,-0.18789386718219,1.3899535435201
10/01/2013,-0.214570085773055,1.05615156106581,-0.320793158685458,0.774993495575049
11/01/2013,0.111249363996537,0.753131822387243,-0.198513927111114,0.588075091482634
12/01/2013,-0.123207434790053,0.587032583304992,0.398946646961966,0.14429338645604
01/01/2014,-0.357232595207608,-0.221185832229155,-0.562938889587936,0.191301286258124
02/01/2014,-0.109050178563247,0.345406355757795,-0.508356050344334,-0.107723632485105
03/01/2014,0.0635738210123487,0.516069394788605,-0.188629368345112,1.02790107060893
04/01/2014,0.0625923862849923,1.11833496064982,-0.251240707537697,0.381378057888735
05/01/2014,-0.331997424638111,0.330268452367167,-0.264585006087714,0.660505261141336
06/01/2014,-0.152520261683775,0.140175132572456,-0.0406941256171089,0.190685145705591
07/01/2014,-0.45022293277775,-0.493796490766147,-0.445149099425696,-0.00919809824852987
08/01/2014,-0.870088907858471,-0.291445272391651,-0.428983937592005,-0.121485830708911
09/01/2014,-0.458513283128245,0.689464537706,-0.0906274437837353,0.735327505886343
10/01/2014,-0.430866725022245,1.19700687536137,-0.195830068946023,0.788703917281836
11/01/2014,-0.411954212573457,0.119415368775108,-0.278996502403538,0.685197482107977
12/01/2014,-0.391300678323314,0.0874330128677867,0.591707080172151,0.782195609092474
01/01/2015,-0.477030328021047,-0.580988148828962,-0.250437424895056,-0.154715999332083
02/01/2015,-0.736917619767591,-0.694990506304683,-0.429236315442027,-0.0657535877890262
03/01/2015,-0.557401874612671,0.310760157928932,-0.388626556134783,0.127051806288517
04/01/2015,-0.646654561501234,0.242735484479139,-0.0928339472724985,-0.120072331794276
05/01/2015,-0.662593833117514,0.440235227480967,-0.31769972732376,0.537416947230668
06/01/2015,-0.6716630616423,0.111353955760558,-0.154728533371022,0.132643670126632
07/01/2015,-0.786027938335998,-0.547450395289599,-0.640214102946367,-0.806313110720198
08/01/2015,-0.56064277946173,-0.0272698423920618,-0.332476089902759,0.276499545013857
09/01/2015,-0.901569572147509,0.644057328673642,-0.438571411574553,-0.028049928095362
10/01/2015,-0.711680037810557,0.527696682834188,-0.361312061966694,0.426651444370663
11/01/2015,-0.541802608639037,0.723213578280018,-0.0365176327390316,-0.152852044719378
12/01/2015,-0.720426140405451,1.48900393197045,-0.0495994583250259,0.28385698808234
01/01/2016,-0.641274755907297,-0.502239845727959,-0.54169444325266,0.0539899631221758
02/01/2016,-0.688530717460134,0.536868165423121,-0.413075480085765,-0.101344765588291
03/01/2016,-0.49978659220302,0.103554213612005,-0.0880849172146571,0.100216037517264
04/01/2016,-0.685950532796076,0.247102624956981,-0.317845385397201,-0.121651515563374
05/01/2016,-0.543266320873694,0.290634255235551,-0.422566329405733,0.188272360012478
06/01/2016,-0.714031140658646,0.484727401124778,-0.226278374931813,-0.0778434045131001
07/01/2016,-0.99134794151903,-1.28276665744317,-0.721055775865395,-1.27111608165675
08/01/2016,-0.701786114748287,0.00413228681239784,-0.156415859568311,0.0681508405270332
09/01/2016,-0.831161878856713,-0.168001635036591,-0.243758785903904,0.362842064795722
10/01/2016,-0.711016906238018,0.227908010500966,-0.104211140751487,-0.0706257580405695
11/01/2016,-0.618489555074886,0.35786253909318,0.0640369135054238,0.299892175403307
12/01/2016,-0.634739895683375,0.392793161776388,-0.26887687169723,0.0453484624316065
01/01/2017,-0.654747178073735,-0.899825159978823,-0.103017032981098,-0.226209014032731
02/01/2017,-0.580992478882274,-0.147742458982889,-0.450222615290709,0.073199050936443
03/01/2017,-0.0472921323658847,-0.00767378257020113,-0.318299665527241,0.188044543337592
04/01/2017,-0.229764238640556,0.00671486448984136,-0.493377785485317,0.209045098640737
05/01/2017,-0.286014675704547,0.023941258953796,0.2336896307676,-0.0327564134924426
06/01/2017,-0.61817607469514,-0.721719941473491,-0.063855201453408,-0.680237291777501
07/01/2017,-0.233866008840147,-1.27809721397729,-0.17109559748473,-0.348665654435759
08/01/2017,-0.527189600167833,-0.00788181903509275,0.0548143057860506,0.00146268660580337
09/01/2017,-0.633630657416584,0.240658370399987,0.403539923832365,-0.348613877918739
10/01/2017,-0.766170161972901,0.466187776476195,0.129120113469081,-0.0567910726929355
11/01/2017,-0.401298291049653,0.502408875355684,0.3145471674372,0.800400232476561
12/01/2017,-0.465368857894521,0.19309440832926,0.367415279459796,0.32059760455944
01/01/2018,-1.08893438373374,-0.251669675475304,-0.363323873971155,0.246262059074417
02/01/2018,-1.18035490801762,0.182617821980109,-0.22308543458925,-0.00292278438575576
03/01/2018,-1.01515557066692,0.208126668202561,-0.0107664390819359,0.414344166275107
04/01/2018,-0.891463446982028,1.12113532650145,-0.235821141980928,0.501981098982462
05/01/2018,-1.02898970096383,0.305013150586301,-0.0164009548535686,0.340381411712625
06/01/2018,-1.085780288836,-0.929821417760382,-0.644343004572726,-0.997306326702056
07/01/2018,-0.753922724675005,-0.182872991706578,-0.539195181457872,0.717946129122867
08/01/2018,-0.627129556618174,-0.626413235995022,-0.170286546205517,0.17442731936144
09/01/2018,-0.966971224912527,-1.1378660090764,-0.199582567036064,-0.0567910726929355
10/01/2018,-0.653107434548914,0.211079810833093,-0.817862150497238,0.572562846983565
11/01/2018,-0.678962331715292,-0.357145788460234,-0.948823180112337,0.641296173327068
12/01/2018,-0.600963590459586,0.459637878401874,-0.668106902930792,-0.691234623992461
01/01/2019,3.40280299687243,-0.71058186417738,-0.469737912813548,0.766626410424684
02/01/2019,1.87728689965493,0.223851299435579,-0.182314153457991,0.223671964698771
03/01/2019,2.56762615776744,0.166475492532425,-0.448122831578526,0.508789710970538
04/01/2019,10.8170866098061,0.0577634373475026,-0.264932566441173,-0.0485741394419268
05/01/2019,-0.620946758974582,0.0447270273092556,-0.1613812134976,0.686176058279648
06/01/2019,-1.13279752302272,-1.18384206781745,-0.517321953736256,-1.53017988456426
07/01/2019,-0.944622485224223,-0.00155621027448217,-0.0682999359320801,0.586190426263121
08/01/2019,-1.06636138500455,-0.315889557016416,0.1924438792783,0.479960546294031
09/01/2019,-1.04341703259473,-0.154326488039732,-0.119440341301383,0.560441964349279
10/01/2019,-0.995020484737123,-0.00945184423107163,-0.325239335323273,0.881896470265394
11/01/2019,-0.88424375269774,-0.0842620820630716,0.200147893420113,0.633918019651777
12/01/2019,-0.928184056387886,0.347288435651111,-0.0491870008101329,0.333479601993914
01/01/2020,-0.914757450584641,-1.07998636385984,-1.13527560923112,0.443965511662013
02/01/2020,-1.10274440015529,-0.357657753198053,-0.261521860068019,-0.397796391435646
03/01/2020,-1.19383938712174,-0.380104562702881,-0.218066720771671,0.123820951626495
04/01/2020,-1.18650635762324,-0.495520918025913,-0.380973017562975,-0.621429523746652
05/01/2020,-1.13396945736546,-1.34844441952341,-0.506152431173856,-1.20102621056733
06/01/2020,-1.18499200625032,-0.9653728992685,-0.49790039655771,-0.500262118617412
07/01/2020,-1.13663886336837,-0.759124247747051,-0.443024799008083,-0.434656093901891
08/01/2020,-0.944974547804552,-0.830105314397139,-0.450319239953289,0.0129208298222383
09/01/2020,-1.05883303311559,-0.474948061989991,-0.330932979619768,0.484439215016225
10/01/2020,-0.933539748106458,-0.507313985129456,-0.292368201977272,0.011569462728027
11/01/2020,-0.997361942035067,-0.296516161223384,-0.143197028863734,0.312028590992698
12/01/2020,-0.915570088184442,0.167739964170595,-0.235489445378042,-0.061637354685969
01/01/2021,-0.86530471498605,-0.48881336731804,-0.442345542051738,-0.504492260057912
02/01/2021,-0.992985273656315,-0.649888850830135,-0.325957530576478,-0.318184818866327
03/01/2021,-0.808774556967825,-0.0584249282944626,-0.0589763770726982,-0.02352466050785
04/01/2021,-0.890689391582811,-0.403186858596558,0.140477116720069,0.50422302216941
05/01/2021,-0.823795089932698,-0.913952136172869,-0.421473172775352,-0.630749296810178
06/01/2021,-0.878454011222598,-0.166675402572907,-0.016115407343258,-0.246355256805052
07/01/2021,-0.964538134888196,-0.281131214530697,0.000427600185894314,-0.308854690499397
08/01/2021,-1.11010877769177,-0.478650460951109,-0.121380045348694,0.227933172049483
09/01/2021,-1.0229033588217,-0.337296184196786,0.266915535262774,0.31007661630106
10/01/2021,-0.934957643977921,-0.0999688351623883,-0.207547611982756,0.503016629322854
11/01/2021,-0.988818395993239,-0.00858231681921997,-0.217380253019611,0.607755345601779
12/01/2021,-0.964330755560057,-0.740339205081291,-0.0318161939329086,-0.233877116203332
01/01/2022,0.365088895801533,-0.110021222157346,2.15902112006011,-0.749338231391843
02/01/2022,0.409870773741919,-0.244003206687072,1.93232091357897,-0.852673804059538
03/01/2022,0.556883426292323,0.18285023771823,2.78086427876359,0.122976994399075
04/01/2022,0.822869117118681,0.0184039133609388,2.21878852142273,-0.773600707267223
05/01/2022,0.345506017617597,-0.731968987939167,1.36961637485177,-1.24063524608731
06/01/2022,0.826044914504255,-0.0291242924423847,2.49369289725806,-0.473711120689767
07/01/2022,0.564134468614586,0.0501229731173817,2.12198503110918,-0.51712055255899
08/01/2022,1.08572000414759,0.64507313172487,2.07312900582236,-0.369852605200175
09/01/2022,1.08572000414759,0.586382469352206,1.97561453105131,-0.286968756755217
10/01/2022,0.787679738798502,0.638771902237489,2.36426920928938,-0.524861141853418
11/01/2022,1.30691176009588,0.54920407767724,1.95742457778087,-0.363722265585055
12/01/2022,1.02657349065226,0.615556332983491,2.26098898226469,0.398728368741999
01/01/2023,2.18281211191732,0.302880776821162,2.01619977365312,-0.734804563064445
02/01/2023,0.781388428715767,0.140592830787121,1.91351371619534,-0.190307177131348
03/01/2023,0.804272496437175,0.796382278381233,2.46813351076698,-0.137536550984984
04/01/2023,0.480883725304377,-0.449206800029418,1.31529312425391,-0.881704897152421
05/01/2023,0.635101603813851,0.723007167100008,2.08147333862365,-0.644004085167193
06/01/2023,0.555976744578598,0.634477899579336,2.24900319762736,-0.441708055519959
07/01/2023,0.902288165633387,0.573029128761976,2.19661532459938,-0.0680006886276764
08/01/2023,1.03713054528706,0.743089187101577,2.43570223595959,0.106470640773231
09/01/2023,1.08534382769189,0.580698848119972,2.11591498327636,-0.350565852610378
10/01/2023,1.02984574353929,0.798457767175503,2.48633788562885,0.255359193114759
11/01/2023,0.954227041782112,0.828759578514872,2.48240223332765,-0.348184132827477
12/01/2023,0.759382106057647,1.06427636019076,2.54365073213012,-0.20688601788102
01/01/2024,0.900081746037488,0.394893029843887,2.24231157920392,-0.494991269184818
02/01/2024,0.548486974890222,0.574807190422846,2.03880706037852,-0.0985229454107237
03/01/2024,0.956862688359509,0.748031678427634,2.29124980756189,-0.130375858681174
04/01/2024,0.457893556531364,-0.17013400880173,1.42485395434629,-1.03425404924723
05/01/2024,1.12669430116784,1.24866980590442,2.45544683678616,-0.00898581452874956
06/01/2024,0.78918444462128,0.554803184095612,2.38985167032675,-0.587754077077112
07/01/2024,1.47304912719828,0.930466655858522,2.55891454449944,0.0491695693876521
08/01/2024,1.00574392511195,1.03355360006696,2.3115727142048,-0.101893596668699
09/01/2024,1.01366051039429,1.59305304482901,1.87984506884327,-0.184394298887711
10/01/2024,1.05010863300852,1.06854923414545,2.56062638740216,0.241332934654152
11/01/2024,0.938340820691634,-0.627965383057299,2.26800076001787,-0.252615037712721
12/01/2024,1.14331117268187,1.07812216210023,2.77162580729365,-0.345134495975023
